"Week" "Month" "Day" "Year" "CHIEF" "DALLE" "JDAYY" "MCNAR" "PRIRA" "RISLA" "ROCKY" "WANAP" "WELLS"
48 6 28 1998 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 5 1998 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 12 1998 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 19 1998 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 26 1998 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 2 1998 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 9 1998 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 16 1998 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 23 1998 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 8 30 1998 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
6 9 6 1998 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 13 1998 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 20 1998 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 27 1998 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 4 1998 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 11 1998 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 18 1998 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 25 1998 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 1 1998 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 8 1998 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 15 1998 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 22 1998 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 11 29 1998 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 6 1998 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 13 1998 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 20 1998 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 27 1998 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 3 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 10 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 17 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 24 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 1 31 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 7 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 14 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 21 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 2 28 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 7 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 14 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 21 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 28 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 4 1999 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 11 1999 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 18 1999 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 25 1999 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
40 5 2 1999 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 9 1999 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 16 1999 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 23 1999 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 5 30 1999 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
45 6 6 1999 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 13 1999 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 20 1999 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 27 1999 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 4 1999 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 11 1999 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 18 1999 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 25 1999 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 1 1999 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 8 1999 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 15 1999 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 22 1999 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 8 29 1999 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
6 9 5 1999 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 12 1999 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 19 1999 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 26 1999 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 3 1999 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 10 1999 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 17 1999 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 24 1999 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 10 31 1999 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
15 11 7 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 14 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 21 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 11 28 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 5 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 12 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 19 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 26 1999 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 2 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 9 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 16 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 23 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 1 30 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 6 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 13 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 20 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 2 27 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 5 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 12 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 19 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 26 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 2 2000 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 9 2000 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 16 2000 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 23 2000 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
40 4 30 2000 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
41 5 7 2000 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 14 2000 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 21 2000 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 5 28 2000 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
45 6 4 2000 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 11 2000 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 18 2000 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 25 2000 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 2 2000 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 9 2000 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 16 2000 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 23 2000 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 30 2000 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 6 2000 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 13 2000 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 20 2000 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 27 2000 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 9 3 2000 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
6 9 10 2000 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 17 2000 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 24 2000 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 10 1 2000 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
10 10 8 2000 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 15 2000 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 22 2000 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 29 2000 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 5 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 12 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 19 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 26 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 12 3 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 10 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 17 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 24 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 31 2000 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 7 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 14 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 21 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 28 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 4 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 11 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 18 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 25 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 4 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 11 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 18 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 25 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 4 1 2001 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
36 4 8 2001 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 15 2001 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 22 2001 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 29 2001 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 6 2001 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 13 2001 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 20 2001 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 27 2001 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 6 3 2001 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
45 6 10 2001 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 17 2001 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
47 6 24 2001 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 7 1 2001 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 8 2001 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 15 2001 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 22 2001 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 29 2001 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 5 2001 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 12 2001 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 19 2001 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 26 2001 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 9 2 2001 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
6 9 9 2001 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 16 2001 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 23 2001 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 30 2001 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 7 2001 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 14 2001 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 21 2001 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 28 2001 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 4 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 11 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 18 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 25 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 12 2 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 9 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 16 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 23 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 30 2001 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 6 2002 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 13 2002 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 20 2002 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 27 2002 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 3 2002 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 10 2002 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 17 2002 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 24 2002 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 3 2002 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 10 2002 416514 833028 833028 833028 971866 416514 416514 416514 416514
