"Week" "Month" "Day" "Year" "CHIEF" "DALLE" "JDAYY" "MCNAR" "PRIRA" "RISLA" "ROCKY" "WANAP" "WELLS"
4 8 22 2010 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 8 29 2010 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
6 9 5 2010 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 12 2010 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 19 2010 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 26 2010 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 3 2010 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 10 2010 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 17 2010 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 24 2010 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 10 31 2010 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
15 11 7 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 14 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 21 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 11 28 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 5 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 12 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 19 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 26 2010 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 2 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 9 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 16 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 23 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 1 30 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 6 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 13 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 20 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 2 27 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 6 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 13 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 20 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 27 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 3 2011 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 10 2011 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 17 2011 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 24 2011 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
40 5 1 2011 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 8 2011 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 15 2011 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 22 2011 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 5 29 2011 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
45 6 5 2011 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 12 2011 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 19 2011 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 26 2011 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 3 2011 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 10 2011 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 17 2011 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 24 2011 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 31 2011 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 7 2011 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 14 2011 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 21 2011 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 28 2011 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 9 4 2011 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
6 9 11 2011 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 18 2011 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 25 2011 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 10 2 2011 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
10 10 9 2011 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 16 2011 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
12 10 23 2011 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 30 2011 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 6 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 13 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 20 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 27 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 12 4 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 11 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 18 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 25 2011 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 1 1 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 8 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 15 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 22 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 29 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 5 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 12 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 19 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 26 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 4 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 11 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 18 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 25 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 4 1 2012 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
36 4 8 2012 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 15 2012 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 22 2012 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 29 2012 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 6 2012 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 13 2012 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 20 2012 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 27 2012 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 6 3 2012 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
45 6 10 2012 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 17 2012 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
47 6 24 2012 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 7 1 2012 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 8 2012 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 15 2012 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 22 2012 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 29 2012 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 5 2012 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 12 2012 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 19 2012 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 26 2012 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 9 2 2012 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
6 9 9 2012 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 16 2012 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 23 2012 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 30 2012 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 7 2012 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 14 2012 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 21 2012 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 28 2012 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 4 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 11 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 18 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 25 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 12 2 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 9 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 16 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 23 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 30 2012 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 6 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 13 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 20 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 27 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 3 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 10 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 17 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 24 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 3 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 10 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 17 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 24 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 31 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 7 2013 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 14 2013 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 21 2013 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 28 2013 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 5 2013 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 12 2013 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 19 2013 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 26 2013 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 6 2 2013 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
45 6 9 2013 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 16 2013 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
47 6 23 2013 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 30 2013 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 7 2013 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 14 2013 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 21 2013 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 28 2013 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 4 2013 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 11 2013 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 18 2013 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 25 2013 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 9 1 2013 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
6 9 8 2013 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 15 2013 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 22 2013 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 29 2013 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 6 2013 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 13 2013 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 20 2013 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 27 2013 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 3 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 10 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 17 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 24 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 12 1 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 8 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 15 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 22 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 29 2013 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 5 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 12 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 19 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 26 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 2 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 9 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 16 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 23 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 2 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 9 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 16 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 23 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 30 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 6 2014 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 13 2014 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 20 2014 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 27 2014 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 4 2014 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 11 2014 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 18 2014 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 25 2014 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 6 1 2014 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
45 6 8 2014 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 15 2014 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 22 2014 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 29 2014 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 6 2014 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 13 2014 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 20 2014 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 27 2014 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 3 2014 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 10 2014 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 17 2014 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 24 2014 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 8 31 2014 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
6 9 7 2014 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 14 2014 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 21 2014 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 28 2014 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
10 10 5 2014 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
11 10 12 2014 416514 1249542 1180123 833028 555352 555352 485933 555352 485933
12 10 19 2014 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
13 10 26 2014 416514 1249542 1180123 833028 971866 555352 485933 555352 485933
14 11 2 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
15 11 9 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
16 11 16 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
17 11 23 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
18 11 30 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
19 12 7 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
20 12 14 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
21 12 21 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
22 12 28 2014 416514 833028 833028 833028 971866 416514 416514 416514 416514
23 1 4 2015 416514 833028 833028 833028 971866 416514 416514 416514 416514
24 1 11 2015 416514 833028 833028 833028 971866 416514 416514 416514 416514
25 1 18 2015 416514 833028 833028 833028 971866 416514 416514 416514 416514
26 1 25 2015 416514 833028 833028 833028 971866 416514 416514 416514 416514
27 2 1 2015 416514 833028 833028 833028 971866 416514 416514 416514 416514
28 2 8 2015 416514 833028 833028 833028 971866 416514 416514 416514 416514
29 2 15 2015 416514 833028 833028 833028 971866 416514 416514 416514 416514
30 2 22 2015 416514 833028 833028 833028 971866 416514 416514 416514 416514
31 3 1 2015 416514 833028 833028 833028 971866 416514 416514 416514 416514
32 3 8 2015 416514 833028 833028 833028 971866 416514 416514 416514 416514
33 3 15 2015 416514 833028 833028 833028 971866 416514 416514 416514 416514
34 3 22 2015 416514 833028 833028 833028 971866 416514 416514 416514 416514
35 3 29 2015 416514 833028 833028 833028 971866 416514 416514 416514 416514
36 4 5 2015 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
37 4 12 2015 694190 1666056 1388380 1388380 971866 833028 694190 833028 694190
38 4 19 2015 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028
39 4 26 2015 1249542 2776760 2776760 2776760 1527218 1527218 1388380 1527218 1388380
40 5 3 2015 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
41 5 10 2015 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
42 5 17 2015 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
43 5 24 2015 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
44 5 31 2015 1388380 3054436 3054436 3054436 1804894 1804894 1596637 1804894 1596637
45 6 7 2015 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
46 6 14 2015 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218
47 6 21 2015 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
48 6 28 2015 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
49 7 5 2015 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
50 7 12 2015 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704
51 7 19 2015 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
52 7 26 2015 1249542 1943732 1943732 1943732 1527218 1527218 1388380 1527218 1388380
1 8 2 2015 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
2 8 9 2015 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
3 8 16 2015 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
4 8 23 2015 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
5 8 30 2015 1180123 1666056 1666056 1666056 1318961 1318961 1249542 1318961 1249542
6 9 6 2015 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
7 9 13 2015 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
8 9 20 2015 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
9 9 27 2015 555352 1249542 1180123 833028 555352 555352 555352 555352 555352
